order_id,order_date,product_id,qty_ordered,customer_id
4454,2024-06-23,16,7,CUST_44
4455,2024-06-23,17,8,CUST_92
4456,2024-06-23,18,5,CUST_39
4457,2024-06-23,19,2,CUST_182
4458,2024-06-23,20,10,CUST_76
4459,2024-06-24,1,7,CUST_136
4460,2024-06-24,2,3,CUST_24
4461,2024-06-24,3,9,CUST_76
4462,2024-06-24,4,6,CUST_181
4463,2024-06-24,5,8,CUST_156
4464,2024-06-24,6,4,CUST_132
4465,2024-06-24,7,7,CUST_113
4466,2024-06-24,8,13,CUST_81
4467,2024-06-24,9,10,CUST_134
4468,2024-06-24,10,3,CUST_40
4469,2024-06-24,11,6,CUST_97
4470,2024-06-24,12,13,CUST_68
4471,2024-06-24,13,9,CUST_5
4472,2024-06-24,14,3,CUST_137
4473,2024-06-24,15,9,CUST_131
4474,2024-06-24,16,6,CUST_53
4475,2024-06-24,17,17,CUST_111
4476,2024-06-24,18,11,CUST_131
4477,2024-06-24,19,8,CUST_163
4478,2024-06-24,20,11,CUST_142
4479,2024-06-25,1,9,CUST_106
4480,2024-06-25,2,6,CUST_69
4481,2024-06-25,3,13,CUST_55
4482,2024-06-25,4,12,CUST_84
4483,2024-06-25,5,9,CUST_167
4484,2024-06-25,6,7,CUST_117
4485,2024-06-25,7,12,CUST_140
4486,2024-06-25,8,9,CUST_14
4487,2024-06-25,9,3,CUST_136
4488,2024-06-25,10,7,CUST_181
4489,2024-06-25,11,3,CUST_88
4490,2024-06-25,12,13,CUST_173
4491,2024-06-25,13,7,CUST_49
4492,2024-06-25,14,13,CUST_2
4493,2024-06-25,15,5,CUST_79
4494,2024-06-25,16,11,CUST_10
4495,2024-06-25,17,7,CUST_3
4496,2024-06-25,18,11,CUST_192
4497,2024-06-25,19,15,CUST_50
4498,2024-06-25,20,5,CUST_66
4499,2024-06-26,1,5,CUST_68
4500,2024-06-26,2,12,CUST_22
4501,2024-06-26,3,9,CUST_37
4502,2024-06-26,4,17,CUST_26
4503,2024-06-26,5,21,CUST_159
4504,2024-06-26,6,3,CUST_34
4505,2024-06-26,7,2,CUST_130
4506,2024-06-26,8,10,CUST_52
4507,2024-06-26,9,4,CUST_48
4508,2024-06-26,10,15,CUST_35
4509,2024-06-26,11,4,CUST_99
4510,2024-06-26,12,16,CUST_141
4511,2024-06-26,13,11,CUST_12
4512,2024-06-26,14,17,CUST_38
4513,2024-06-26,15,11,CUST_120
4514,2024-06-26,16,12,CUST_145
4515,2024-06-26,17,1,CUST_137
4516,2024-06-26,18,7,CUST_119
4517,2024-06-26,19,8,CUST_27
4518,2024-06-26,20,8,CUST_92
4519,2024-06-27,1,1,CUST_67
4520,2024-06-27,2,14,CUST_95
4521,2024-06-27,3,3,CUST_193
4522,2024-06-27,4,14,CUST_93
4523,2024-06-27,5,5,CUST_61
4524,2024-06-27,6,24,CUST_79
4525,2024-06-27,7,10,CUST_6
4526,2024-06-27,8,5,CUST_74
4527,2024-06-27,9,9,CUST_167
4528,2024-06-27,10,13,CUST_60
4529,2024-06-27,11,1,CUST_120
4530,2024-06-27,12,6,CUST_23
4531,2024-06-27,13,11,CUST_151
4532,2024-06-27,14,5,CUST_171
4533,2024-06-27,15,18,CUST_187
4534,2024-06-27,16,3,CUST_37
4535,2024-06-27,17,7,CUST_82
4536,2024-06-27,18,11,CUST_197
4537,2024-06-27,19,8,CUST_111
4538,2024-06-27,20,8,CUST_22
4539,2024-06-28,1,9,CUST_66
4540,2024-06-28,2,16,CUST_191
4541,2024-06-28,3,5,CUST_65
4542,2024-06-28,4,4,CUST_39
4543,2024-06-28,5,5,CUST_144
4544,2024-06-28,6,11,CUST_55
4545,2024-06-28,7,1,CUST_76
4546,2024-06-28,8,1,CUST_59
4547,2024-06-28,9,6,CUST_56
4548,2024-06-28,10,5,CUST_53
4549,2024-06-28,11,5,CUST_20
4550,2024-06-28,12,9,CUST_84
4551,2024-06-28,13,18,CUST_42
4552,2024-06-28,14,3,CUST_95
4553,2024-06-28,15,19,CUST_3
4554,2024-06-28,16,15,CUST_165
4555,2024-06-28,17,6,CUST_6
4556,2024-06-28,18,9,CUST_138
4557,2024-06-28,19,5,CUST_188
4558,2024-06-28,20,3,CUST_109
4559,2024-06-29,1,8,CUST_190
4560,2024-06-29,2,17,CUST_114
4561,2024-06-29,3,1,CUST_196
4562,2024-06-29,4,2,CUST_156
4563,2024-06-29,5,2,CUST_51
4564,2024-06-29,6,15,CUST_153
4565,2024-06-29,7,7,CUST_41
4566,2024-06-29,8,5,CUST_185
4567,2024-06-29,9,13,CUST_101
4568,2024-06-29,10,6,CUST_2
4569,2024-06-29,11,2,CUST_54
4570,2024-06-29,12,6,CUST_147
4571,2024-06-29,13,5,CUST_25
4572,2024-06-29,14,2,CUST_38
4573,2024-06-29,15,10,CUST_44
4574,2024-06-29,16,4,CUST_194
4575,2024-06-29,17,6,CUST_127
4576,2024-06-29,18,2,CUST_17
4577,2024-06-29,19,7,CUST_106
4578,2024-06-29,20,14,CUST_10
4579,2024-06-30,1,10,CUST_196
4580,2024-06-30,2,4,CUST_2
4581,2024-06-30,3,4,CUST_114
4582,2024-06-30,4,15,CUST_6
4583,2024-06-30,5,11,CUST_125
4584,2024-06-30,6,4,CUST_131
4585,2024-06-30,7,12,CUST_174
4586,2024-06-30,8,2,CUST_161
4587,2024-06-30,9,3,CUST_177
4588,2024-06-30,10,9,CUST_128
4589,2024-06-30,11,4,CUST_184
4590,2024-06-30,13,9,CUST_135
4591,2024-06-30,15,11,CUST_23
4592,2024-06-30,16,8,CUST_120
4593,2024-06-30,17,18,CUST_120
4594,2024-06-30,18,8,CUST_42
4595,2024-06-30,19,2,CUST_9
4596,2024-06-30,20,4,CUST_165
4597,2024-07-01,1,10,CUST_70
4598,2024-07-01,2,2,CUST_125
4599,2024-07-01,3,12,CUST_122
4600,2024-07-01,4,5,CUST_96
4601,2024-07-01,5,10,CUST_96
4602,2024-07-01,6,10,CUST_58
4603,2024-07-01,7,18,CUST_152
4604,2024-07-01,8,12,CUST_159
4605,2024-07-01,9,5,CUST_34
4606,2024-07-01,10,15,CUST_94
4607,2024-07-01,11,12,CUST_185
4608,2024-07-01,12,2,CUST_45
4609,2024-07-01,13,11,CUST_55
4610,2024-07-01,14,14,CUST_110
4611,2024-07-01,15,10,CUST_144
4612,2024-07-01,16,3,CUST_62
4613,2024-07-01,17,3,CUST_95
4614,2024-07-01,18,16,CUST_138
4615,2024-07-01,19,6,CUST_120
4616,2024-07-01,20,1,CUST_45
4617,2024-07-02,1,10,CUST_133
4618,2024-07-02,2,12,CUST_11
4619,2024-07-02,3,2,CUST_185
4620,2024-07-02,4,7,CUST_67
4621,2024-07-02,5,6,CUST_150
4622,2024-07-02,6,7,CUST_123
4623,2024-07-02,7,2,CUST_115
4624,2024-07-02,8,3,CUST_159
4625,2024-07-02,9,13,CUST_169
4626,2024-07-02,10,8,CUST_43
4627,2024-07-02,11,8,CUST_192
4628,2024-07-02,12,12,CUST_67
4629,2024-07-02,13,5,CUST_145
4630,2024-07-02,14,10,CUST_62
4631,2024-07-02,15,5,CUST_92
4632,2024-07-02,16,7,CUST_160
4633,2024-07-02,17,9,CUST_43
4634,2024-07-02,18,4,CUST_46
4635,2024-07-02,19,11,CUST_28
4636,2024-07-02,20,2,CUST_126
4637,2024-07-03,1,20,CUST_13
4638,2024-07-03,2,2,CUST_42
4639,2024-07-03,3,12,CUST_9
4640,2024-07-03,4,10,CUST_163
4641,2024-07-03,5,9,CUST_174
4642,2024-07-03,6,11,CUST_191
4643,2024-07-03,7,7,CUST_28
4644,2024-07-03,8,11,CUST_93
4645,2024-07-03,9,8,CUST_128
4646,2024-07-03,10,16,CUST_143
4647,2024-07-03,11,8,CUST_125
4648,2024-07-03,12,2,CUST_80
4649,2024-07-03,13,9,CUST_142
4650,2024-07-03,14,6,CUST_32
4651,2024-07-03,15,10,CUST_33
4652,2024-07-03,16,9,CUST_12
4653,2024-07-03,17,7,CUST_29
4654,2024-07-03,18,2,CUST_119
4655,2024-07-03,19,8,CUST_56
4656,2024-07-03,20,11,CUST_101
4657,2024-07-04,1,12,CUST_3
4658,2024-07-04,2,13,CUST_89
4659,2024-07-04,3,4,CUST_11
4660,2024-07-04,4,10,CUST_79
4661,2024-07-04,5,6,CUST_16
4662,2024-07-04,6,15,CUST_64
4663,2024-07-04,8,12,CUST_169
4664,2024-07-04,9,14,CUST_31
4665,2024-07-04,10,12,CUST_193
4666,2024-07-04,11,1,CUST_37
4667,2024-07-04,13,2,CUST_136
4668,2024-07-04,14,5,CUST_184
4669,2024-07-04,15,10,CUST_87
4670,2024-07-04,16,15,CUST_84
4671,2024-07-04,17,5,CUST_151
4672,2024-07-04,18,4,CUST_47
4673,2024-07-04,19,8,CUST_169
4674,2024-07-04,20,2,CUST_1
4675,2024-07-05,2,7,CUST_130
4676,2024-07-05,3,1,CUST_96
4677,2024-07-05,4,14,CUST_67
4678,2024-07-05,5,14,CUST_89
4679,2024-07-05,6,13,CUST_115
4680,2024-07-05,7,6,CUST_70
4681,2024-07-05,8,12,CUST_51
4682,2024-07-05,9,17,CUST_49
4683,2024-07-05,10,9,CUST_34
4684,2024-07-05,11,4,CUST_131
4685,2024-07-05,12,5,CUST_118
4686,2024-07-05,13,18,CUST_136
4687,2024-07-05,14,8,CUST_119
4688,2024-07-05,16,9,CUST_92
4689,2024-07-05,17,13,CUST_49
4690,2024-07-05,18,7,CUST_77
4691,2024-07-05,19,14,CUST_103
4692,2024-07-05,20,13,CUST_14
4693,2024-07-06,1,9,CUST_190
4694,2024-07-06,2,6,CUST_78
4695,2024-07-06,3,10,CUST_12
4696,2024-07-06,4,3,CUST_148
4697,2024-07-06,5,12,CUST_73
4698,2024-07-06,6,8,CUST_113
4699,2024-07-06,7,13,CUST_154
4700,2024-07-06,8,10,CUST_111
4701,2024-07-06,9,6,CUST_6
4702,2024-07-06,10,12,CUST_137
4703,2024-07-06,11,1,CUST_48
4704,2024-07-06,12,4,CUST_44
4705,2024-07-06,13,15,CUST_29
4706,2024-07-06,14,8,CUST_122
4707,2024-07-06,15,6,CUST_116
4708,2024-07-06,16,29,CUST_70
4709,2024-07-06,17,11,CUST_128
4710,2024-07-06,18,7,CUST_68
4711,2024-07-06,19,10,CUST_87
4712,2024-07-06,20,2,CUST_172
4713,2024-07-07,1,10,CUST_70
4714,2024-07-07,2,8,CUST_33
4715,2024-07-07,3,4,CUST_75
4716,2024-07-07,4,4,CUST_143
4717,2024-07-07,5,17,CUST_31
4718,2024-07-07,6,10,CUST_199
4719,2024-07-07,7,17,CUST_178
4720,2024-07-07,8,4,CUST_183
4721,2024-07-07,9,22,CUST_195
4722,2024-07-07,10,9,CUST_158
4723,2024-07-07,11,9,CUST_148
4724,2024-07-07,12,3,CUST_180
4725,2024-07-07,13,7,CUST_165
4726,2024-07-07,14,9,CUST_181
4727,2024-07-07,16,13,CUST_179
4728,2024-07-07,17,14,CUST_125
4729,2024-07-07,18,9,CUST_82
4730,2024-07-07,19,9,CUST_51
4731,2024-07-07,20,4,CUST_94
4732,2024-07-08,1,12,CUST_81
4733,2024-07-08,2,15,CUST_171
4734,2024-07-08,3,4,CUST_197
4735,2024-07-08,4,5,CUST_53
4736,2024-07-08,5,13,CUST_88
4737,2024-07-08,6,4,CUST_107
4738,2024-07-08,7,5,CUST_58
4739,2024-07-08,8,14,CUST_160
4740,2024-07-08,9,6,CUST_68
4741,2024-07-08,10,13,CUST_49
4742,2024-07-08,11,9,CUST_13
4743,2024-07-08,12,3,CUST_3
4744,2024-07-08,13,7,CUST_125
4745,2024-07-08,14,14,CUST_159
4746,2024-07-08,15,8,CUST_77
4747,2024-07-08,16,7,CUST_189
4748,2024-07-08,17,17,CUST_183
4749,2024-07-08,18,6,CUST_171
4750,2024-07-08,19,4,CUST_87
4751,2024-07-08,20,14,CUST_27
4752,2024-07-09,1,2,CUST_36
4753,2024-07-09,2,6,CUST_138
4754,2024-07-09,3,16,CUST_118
4755,2024-07-09,4,8,CUST_8
4756,2024-07-09,5,9,CUST_190
4757,2024-07-09,6,15,CUST_163
4758,2024-07-09,7,6,CUST_155
4759,2024-07-09,8,8,CUST_147
4760,2024-07-09,9,10,CUST_164
4761,2024-07-09,10,3,CUST_135
4762,2024-07-09,11,5,CUST_135
4763,2024-07-09,12,7,CUST_149
4764,2024-07-09,13,2,CUST_166
4765,2024-07-09,14,17,CUST_97
4766,2024-07-09,15,10,CUST_38
4767,2024-07-09,16,12,CUST_91
4768,2024-07-09,17,7,CUST_177
4769,2024-07-09,18,4,CUST_31
4770,2024-07-09,19,13,CUST_83
4771,2024-07-09,20,5,CUST_188
4772,2024-07-10,1,8,CUST_137
4773,2024-07-10,2,10,CUST_73
4774,2024-07-10,3,4,CUST_73
4775,2024-07-10,4,14,CUST_80
4776,2024-07-10,5,6,CUST_106
4777,2024-07-10,6,13,CUST_64
4778,2024-07-10,7,4,CUST_77
4779,2024-07-10,8,8,CUST_51
4780,2024-07-10,9,1,CUST_8
4781,2024-07-10,10,5,CUST_26
4782,2024-07-10,11,6,CUST_163
4783,2024-07-10,12,16,CUST_153
4784,2024-07-10,13,3,CUST_80
4785,2024-07-10,14,3,CUST_80
4786,2024-07-10,15,12,CUST_147
4787,2024-07-10,16,2,CUST_183
4788,2024-07-10,17,14,CUST_50
4789,2024-07-10,18,5,CUST_165
4790,2024-07-10,19,14,CUST_87
4791,2024-07-10,20,10,CUST_60
4792,2024-07-11,1,8,CUST_75
4793,2024-07-11,2,2,CUST_113
4794,2024-07-11,3,9,CUST_98
4795,2024-07-11,4,6,CUST_107
4796,2024-07-11,5,10,CUST_197
4797,2024-07-11,6,7,CUST_143
4798,2024-07-11,7,7,CUST_21
4799,2024-07-11,8,4,CUST_6
4800,2024-07-11,9,11,CUST_183
4801,2024-07-11,10,2,CUST_95
4802,2024-07-11,11,14,CUST_11
4803,2024-07-11,12,10,CUST_150
4804,2024-07-11,13,7,CUST_112
4805,2024-07-11,14,6,CUST_110
4806,2024-07-11,15,8,CUST_94
4807,2024-07-11,16,19,CUST_118
4808,2024-07-11,17,8,CUST_151
4809,2024-07-11,18,12,CUST_69
4810,2024-07-11,19,11,CUST_178
4811,2024-07-11,20,8,CUST_137
4812,2024-07-12,1,7,CUST_4
4813,2024-07-12,2,3,CUST_48
4814,2024-07-12,3,14,CUST_166
4815,2024-07-12,4,10,CUST_22
4816,2024-07-12,5,6,CUST_76
4817,2024-07-12,6,12,CUST_198
4818,2024-07-12,7,9,CUST_56
4819,2024-07-12,8,6,CUST_113
4820,2024-07-12,9,1,CUST_72
4821,2024-07-12,10,13,CUST_7
4822,2024-07-12,11,5,CUST_185
4823,2024-07-12,12,18,CUST_99
4824,2024-07-12,13,13,CUST_70
4825,2024-07-12,14,2,CUST_63
4826,2024-07-12,15,11,CUST_94
4827,2024-07-12,16,6,CUST_134
4828,2024-07-12,17,8,CUST_187
4829,2024-07-12,18,2,CUST_117
4830,2024-07-12,19,2,CUST_7
4831,2024-07-12,20,9,CUST_148
4832,2024-07-13,1,14,CUST_193
4833,2024-07-13,2,13,CUST_2
4834,2024-07-13,3,8,CUST_13
4835,2024-07-13,4,10,CUST_126
4836,2024-07-13,5,18,CUST_124
4837,2024-07-13,6,4,CUST_174
4838,2024-07-13,7,5,CUST_112
4839,2024-07-13,8,9,CUST_3
4840,2024-07-13,10,9,CUST_163
4841,2024-07-13,11,1,CUST_100
4842,2024-07-13,12,7,CUST_178
4843,2024-07-13,13,9,CUST_41
4844,2024-07-13,14,9,CUST_55
4845,2024-07-13,15,8,CUST_44
4846,2024-07-13,16,7,CUST_179
4847,2024-07-13,17,8,CUST_13
4848,2024-07-13,18,15,CUST_95
4849,2024-07-13,19,10,CUST_108
4850,2024-07-13,20,6,CUST_122
4851,2024-07-14,1,8,CUST_106
4852,2024-07-14,3,14,CUST_72
4853,2024-07-14,4,2,CUST_37
4854,2024-07-14,5,4,CUST_89
4855,2024-07-14,6,12,CUST_168
4856,2024-07-14,7,10,CUST_16
4857,2024-07-14,8,2,CUST_102
4858,2024-07-14,9,3,CUST_172
4859,2024-07-14,10,1,CUST_33
4860,2024-07-14,11,9,CUST_190
4861,2024-07-14,12,7,CUST_159
4862,2024-07-14,13,5,CUST_145
4863,2024-07-14,14,5,CUST_11
4864,2024-07-14,15,6,CUST_86
4865,2024-07-14,16,1,CUST_106
4866,2024-07-14,17,17,CUST_176
4867,2024-07-14,18,14,CUST_140
4868,2024-07-14,19,14,CUST_117
4869,2024-07-14,20,9,CUST_126
4870,2024-07-15,1,19,CUST_87
4871,2024-07-15,2,5,CUST_179
4872,2024-07-15,3,12,CUST_157
4873,2024-07-15,4,9,CUST_95
4874,2024-07-15,5,11,CUST_18
4875,2024-07-15,6,9,CUST_94
4876,2024-07-15,7,5,CUST_26
4877,2024-07-15,8,6,CUST_189
4878,2024-07-15,9,8,CUST_48
4879,2024-07-15,10,12,CUST_54
4880,2024-07-15,11,14,CUST_164
4881,2024-07-15,12,2,CUST_115
4882,2024-07-15,13,4,CUST_10
4883,2024-07-15,14,6,CUST_88
4884,2024-07-15,15,4,CUST_114
4885,2024-07-15,16,11,CUST_53
4886,2024-07-15,17,11,CUST_196
4887,2024-07-15,18,6,CUST_39
4888,2024-07-15,19,4,CUST_105
4889,2024-07-15,20,13,CUST_180
4890,2024-07-16,2,1,CUST_67
4891,2024-07-16,3,2,CUST_81
4892,2024-07-16,4,5,CUST_43
4893,2024-07-16,5,5,CUST_67
4894,2024-07-16,6,7,CUST_44
4895,2024-07-16,7,8,CUST_99
4896,2024-07-16,8,3,CUST_58
4897,2024-07-16,9,9,CUST_120
4898,2024-07-16,10,11,CUST_3
4899,2024-07-16,11,20,CUST_17
4900,2024-07-16,12,11,CUST_30
4901,2024-07-16,13,7,CUST_64
4902,2024-07-16,14,9,CUST_101
4903,2024-07-16,15,1,CUST_7
4904,2024-07-16,16,2,CUST_193
4905,2024-07-16,17,4,CUST_39
4906,2024-07-16,18,3,CUST_120
4907,2024-07-16,19,4,CUST_171
4908,2024-07-16,20,4,CUST_173
4909,2024-07-17,1,2,CUST_73
4910,2024-07-17,2,2,CUST_19
4911,2024-07-17,3,2,CUST_148
4912,2024-07-17,4,12,CUST_40
4913,2024-07-17,5,4,CUST_14
4914,2024-07-17,6,11,CUST_23
4915,2024-07-17,7,1,CUST_177
4916,2024-07-17,8,14,CUST_181
4917,2024-07-17,9,14,CUST_4
4918,2024-07-17,10,10,CUST_117
4919,2024-07-17,11,1,CUST_39
4920,2024-07-17,12,17,CUST_187
4921,2024-07-17,13,11,CUST_52
4922,2024-07-17,14,6,CUST_184
4923,2024-07-17,15,3,CUST_52
4924,2024-07-17,16,3,CUST_175
4925,2024-07-17,17,14,CUST_38
4926,2024-07-17,18,1,CUST_23
4927,2024-07-17,19,16,CUST_131
4928,2024-07-17,20,10,CUST_126
4929,2024-07-18,2,10,CUST_60
4930,2024-07-18,3,7,CUST_78
4931,2024-07-18,4,8,CUST_48
4932,2024-07-18,5,13,CUST_126
4933,2024-07-18,6,14,CUST_197
4934,2024-07-18,7,1,CUST_73
4935,2024-07-18,8,8,CUST_159
4936,2024-07-18,9,16,CUST_191
4937,2024-07-18,10,7,CUST_148
4938,2024-07-18,11,10,CUST_196
4939,2024-07-18,12,7,CUST_80
4940,2024-07-18,13,12,CUST_80
4941,2024-07-18,14,13,CUST_71
4942,2024-07-18,15,5,CUST_192
4943,2024-07-18,17,10,CUST_106
4944,2024-07-18,18,14,CUST_156
4945,2024-07-18,20,8,CUST_56
4946,2024-07-19,1,1,CUST_53
4947,2024-07-19,2,5,CUST_141
4948,2024-07-19,3,9,CUST_41
4949,2024-07-19,4,4,CUST_134
4950,2024-07-19,5,2,CUST_41
4951,2024-07-19,6,8,CUST_36
4952,2024-07-19,7,8,CUST_181
4953,2024-07-19,8,16,CUST_55
4954,2024-07-19,9,6,CUST_177
4955,2024-07-19,10,3,CUST_119
4956,2024-07-19,11,13,CUST_46
4957,2024-07-19,12,1,CUST_116
4958,2024-07-19,13,11,CUST_59
4959,2024-07-19,14,9,CUST_101
4960,2024-07-19,15,6,CUST_75
4961,2024-07-19,16,5,CUST_93
4962,2024-07-19,17,19,CUST_74
4963,2024-07-19,18,13,CUST_100
4964,2024-07-19,19,6,CUST_134
4965,2024-07-19,20,6,CUST_121
4966,2024-07-20,1,9,CUST_185
4967,2024-07-20,2,4,CUST_21
4968,2024-07-20,3,6,CUST_171
4969,2024-07-20,4,14,CUST_181
4970,2024-07-20,5,11,CUST_78
4971,2024-07-20,7,18,CUST_111
4972,2024-07-20,8,9,CUST_145
4973,2024-07-20,9,5,CUST_87
4974,2024-07-20,10,7,CUST_88
4975,2024-07-20,11,4,CUST_129
4976,2024-07-20,12,8,CUST_96
4977,2024-07-20,13,4,CUST_184
4978,2024-07-20,14,11,CUST_48
4979,2024-07-20,15,13,CUST_129
4980,2024-07-20,16,6,CUST_93
4981,2024-07-20,17,9,CUST_177
4982,2024-07-20,18,1,CUST_164
4983,2024-07-20,19,4,CUST_9
4984,2024-07-20,20,2,CUST_176
4985,2024-07-21,1,3,CUST_105
4986,2024-07-21,2,5,CUST_19
4987,2024-07-21,4,5,CUST_120
4988,2024-07-21,5,22,CUST_193
4989,2024-07-21,6,16,CUST_141
4990,2024-07-21,7,13,CUST_180
4991,2024-07-21,8,16,CUST_88
4992,2024-07-21,9,14,CUST_115
4993,2024-07-21,10,4,CUST_61
4994,2024-07-21,11,12,CUST_61
4995,2024-07-21,12,11,CUST_90
4996,2024-07-21,13,7,CUST_164
4997,2024-07-21,14,8,CUST_56
4998,2024-07-21,15,4,CUST_49
4999,2024-07-21,16,13,CUST_141
5000,2024-07-21,17,17,CUST_83
5001,2024-07-21,18,14,CUST_190
5002,2024-07-21,19,3,CUST_11
5003,2024-07-21,20,10,CUST_190
5004,2024-07-22,1,7,CUST_119
5005,2024-07-22,2,15,CUST_109
5006,2024-07-22,3,4,CUST_58
5007,2024-07-22,4,10,CUST_46
5008,2024-07-22,5,12,CUST_166
5009,2024-07-22,6,11,CUST_6
5010,2024-07-22,7,7,CUST_70
5011,2024-07-22,8,14,CUST_138
5012,2024-07-22,9,6,CUST_141
5013,2024-07-22,10,10,CUST_155
5014,2024-07-22,11,10,CUST_197
5015,2024-07-22,12,11,CUST_98
5016,2024-07-22,13,5,CUST_136
5017,2024-07-22,14,7,CUST_160
5018,2024-07-22,15,9,CUST_68
5019,2024-07-22,16,7,CUST_66
5020,2024-07-22,17,4,CUST_3
5021,2024-07-22,19,13,CUST_199
5022,2024-07-22,20,18,CUST_139
5023,2024-07-23,1,15,CUST_104
5024,2024-07-23,2,6,CUST_195
5025,2024-07-23,3,9,CUST_130
5026,2024-07-23,4,6,CUST_100
5027,2024-07-23,5,12,CUST_108
5028,2024-07-23,6,10,CUST_30
5029,2024-07-23,7,10,CUST_115
5030,2024-07-23,8,2,CUST_110
5031,2024-07-23,9,9,CUST_22
5032,2024-07-23,10,5,CUST_159
5033,2024-07-23,11,2,CUST_17
5034,2024-07-23,12,5,CUST_187
5035,2024-07-23,13,11,CUST_83
5036,2024-07-23,14,1,CUST_121
5037,2024-07-23,15,1,CUST_8
5038,2024-07-23,16,3,CUST_82
5039,2024-07-23,17,4,CUST_79
5040,2024-07-23,18,6,CUST_111
5041,2024-07-23,19,2,CUST_46
5042,2024-07-23,20,8,CUST_83
5043,2024-07-24,1,7,CUST_195
5044,2024-07-24,2,5,CUST_17
5045,2024-07-24,3,5,CUST_61
5046,2024-07-24,5,13,CUST_22
5047,2024-07-24,6,7,CUST_96
5048,2024-07-24,7,1,CUST_148
5049,2024-07-24,8,4,CUST_157
5050,2024-07-24,9,6,CUST_32
5051,2024-07-24,10,9,CUST_119
5052,2024-07-24,11,12,CUST_16
5053,2024-07-24,12,1,CUST_84
5054,2024-07-24,13,3,CUST_193
5055,2024-07-24,14,1,CUST_129
5056,2024-07-24,15,2,CUST_133
5057,2024-07-24,16,11,CUST_71
5058,2024-07-24,17,1,CUST_157
5059,2024-07-24,18,1,CUST_184
5060,2024-07-24,19,3,CUST_120
5061,2024-07-24,20,10,CUST_129
5062,2024-07-25,1,3,CUST_191
5063,2024-07-25,2,16,CUST_18
5064,2024-07-25,3,3,CUST_153
5065,2024-07-25,4,4,CUST_24
5066,2024-07-25,5,15,CUST_164
5067,2024-07-25,6,3,CUST_80
5068,2024-07-25,7,2,CUST_171
5069,2024-07-25,8,14,CUST_195
5070,2024-07-25,9,14,CUST_161
5071,2024-07-25,10,6,CUST_90
5072,2024-07-25,11,2,CUST_42
5073,2024-07-25,12,7,CUST_91
5074,2024-07-25,13,14,CUST_196
5075,2024-07-25,14,7,CUST_51
5076,2024-07-25,15,10,CUST_192
5077,2024-07-25,16,11,CUST_50
5078,2024-07-25,17,15,CUST_28
5079,2024-07-25,18,9,CUST_168
5080,2024-07-25,19,7,CUST_150
5081,2024-07-25,20,9,CUST_142
5082,2024-07-26,1,10,CUST_68
5083,2024-07-26,2,9,CUST_172
5084,2024-07-26,3,2,CUST_71
5085,2024-07-26,4,10,CUST_17
5086,2024-07-26,5,5,CUST_69
5087,2024-07-26,6,8,CUST_4
5088,2024-07-26,7,10,CUST_181
5089,2024-07-26,8,11,CUST_164
5090,2024-07-26,9,12,CUST_154
5091,2024-07-26,10,7,CUST_127
5092,2024-07-26,11,9,CUST_43
5093,2024-07-26,12,6,CUST_140
5094,2024-07-26,13,9,CUST_84
5095,2024-07-26,14,4,CUST_43
5096,2024-07-26,15,16,CUST_163
5097,2024-07-26,16,8,CUST_171
5098,2024-07-26,17,8,CUST_145
5099,2024-07-26,18,8,CUST_114
5100,2024-07-26,19,8,CUST_138
5101,2024-07-26,20,3,CUST_14
5102,2024-07-27,1,2,CUST_71
5103,2024-07-27,2,9,CUST_126
5104,2024-07-27,3,8,CUST_44
5105,2024-07-27,4,10,CUST_165
5106,2024-07-27,6,5,CUST_86
5107,2024-07-27,7,13,CUST_45
5108,2024-07-27,8,4,CUST_10
5109,2024-07-27,9,7,CUST_20
5110,2024-07-27,10,3,CUST_86
5111,2024-07-27,11,15,CUST_184
5112,2024-07-27,12,6,CUST_156
5113,2024-07-27,13,4,CUST_37
5114,2024-07-27,14,15,CUST_193
5115,2024-07-27,15,13,CUST_46
5116,2024-07-27,16,11,CUST_11
5117,2024-07-27,17,13,CUST_89
5118,2024-07-27,18,6,CUST_2
5119,2024-07-27,19,16,CUST_43
5120,2024-07-27,20,5,CUST_100
5121,2024-07-28,1,13,CUST_196
5122,2024-07-28,2,13,CUST_102
5123,2024-07-28,3,2,CUST_67
5124,2024-07-28,4,4,CUST_181
5125,2024-07-28,5,15,CUST_109
5126,2024-07-28,6,2,CUST_134
5127,2024-07-28,7,6,CUST_182
5128,2024-07-28,8,2,CUST_59
5129,2024-07-28,9,12,CUST_171
5130,2024-07-28,10,2,CUST_24
5131,2024-07-28,11,16,CUST_56
5132,2024-07-28,12,7,CUST_17
5133,2024-07-28,13,7,CUST_79
5134,2024-07-28,14,3,CUST_83
5135,2024-07-28,15,14,CUST_164
5136,2024-07-28,16,14,CUST_14
5137,2024-07-28,17,2,CUST_188
5138,2024-07-28,18,10,CUST_180
5139,2024-07-28,19,6,CUST_39
5140,2024-07-28,20,14,CUST_101
5141,2024-07-29,1,18,CUST_187
5142,2024-07-29,2,14,CUST_8
5143,2024-07-29,3,8,CUST_34
5144,2024-07-29,4,9,CUST_150
5145,2024-07-29,5,5,CUST_126
5146,2024-07-29,6,8,CUST_137
5147,2024-07-29,7,1,CUST_145
5148,2024-07-29,8,13,CUST_83
5149,2024-07-29,9,10,CUST_148
5150,2024-07-29,10,9,CUST_10
5151,2024-07-29,11,4,CUST_84
